# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CG9917	FBgn0030740	FBtr0331756	protein_coding	0	0	0	15	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CG9919	FBgn0030742	FBtr0074236	protein_coding	0	0	0	39	1	0	0	0	0	0	0	14	0	0	3	0	0	0	0	0	0	0	0	0	0	21
CG9919	FBgn0030742	FBtr0340316	protein_coding	0	0	0	39	1	0	0	0	0	0	0	14	0	0	3	0	0	0	0	0	0	0	0	0	0	21
CG9921	FBgn0030743	FBtr0333302	protein_coding	0	0	0	37	0	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CG9921	FBgn0030743	FBtr0333303	protein_coding	0	0	0	44	0	0	1	0	0	0	0	25	0	0	3	0	0	0	0	0	0	0	0	0	0	15
CG9940	FBgn0030512	FBtr0073844	protein_coding	0	4	0	87	0	1	3	0	0	0	0	23	0	0	58	0	0	0	0	0	0	0	0	0	3	3
CG9940	FBgn0030512	FBtr0073845	protein_coding	0	4	0	87	0	1	3	0	0	0	0	23	0	0	58	0	0	0	0	0	0	0	0	0	3	3
CG9940	FBgn0030512	FBtr0343352	protein_coding	0	4	0	87	0	1	4	0	0	0	0	23	0	0	57	0	0	0	0	0	0	0	0	0	3	3
CG9941	FBgn0030514	FBtr0073843	protein_coding	0	1	0	23	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	12
CG9947	FBgn0030752	FBtr0074301	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG9947	FBgn0030752	FBtr0343350	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CG9981	FBgn0030746	FBtr0074304	protein_coding	0	9	7	59	3	1	5	0	0	0	0	28	0	0	1	7	0	0	0	0	0	0	0	0	8	22
CG9981	FBgn0030746	FBtr0334043	protein_coding	0	10	7	59	3	2	12	0	0	0	0	28	0	0	14	7	0	0	0	0	0	0	0	0	8	2
CG9981	FBgn0030746	FBtr0334044	protein_coding	0	10	7	59	3	2	12	0	0	0	0	28	0	0	14	7	0	0	0	0	0	0	0	0	8	2
CG9992	FBgn0030744	FBtr0074306	protein_coding	0	0	0	49	1	0	0	0	0	0	0	33	0	0	7	0	0	0	0	0	0	0	0	0	0	8
CG9992	FBgn0030744	FBtr0074307	protein_coding	0	0	0	49	1	0	0	0	0	0	0	33	0	0	7	0	0	0	0	0	0	0	0	0	0	8
CG9992	FBgn0030744	FBtr0074308	protein_coding	0	0	0	49	1	0	0	0	0	0	0	33	0	0	7	0	0	0	0	0	0	0	0	0	0	8
CG9992	FBgn0030744	FBtr0074309	protein_coding	0	0	0	46	1	0	0	0	0	0	0	33	0	0	7	0	0	0	0	0	0	0	0	0	0	5
CG9992	FBgn0030744	FBtr0074310	protein_coding	0	0	0	44	1	0	0	0	0	0	0	33	0	0	7	0	0	0	0	0	0	0	0	0	0	3
CHES-1-like	FBgn0029504	FBtr0071079	protein_coding	0	8	4	128	3	0	1	0	1	0	0	5	0	0	69	3	0	0	0	0	0	0	0	0	8	50
CHES-1-like	FBgn0029504	FBtr0112946	protein_coding	0	8	4	175	7	0	0	0	1	0	0	1	0	0	142	3	0	0	0	0	0	0	0	0	8	25
CHES-1-like	FBgn0029504	FBtr0310287	protein_coding	0	8	4	191	7	0	6	0	1	0	0	1	0	0	158	3	0	0	0	0	0	0	0	0	8	19
CHES-1-like	FBgn0029504	FBtr0333203	protein_coding	0	8	4	105	7	0	1	0	1	0	0	1	0	0	50	3	0	0	0	0	0	0	0	0	8	46
CHOp24	FBgn0029709	FBtr0070675	protein_coding	0	0	0	43	1	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	10
CHOp24	FBgn0029709	FBtr0343566	protein_coding	0	0	0	43	2	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	10
COQ7	FBgn0029502	FBtr0070963	protein_coding	0	1	0	14	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	1	0
CR11386	FBgn0260447	FBtr0299927	pseudogene	0	0	0	19	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	12
CR15061	FBgn0030911	FBtr0346331	lincRNA	0	0	0	20	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CR17438	FBgn0030116	FBtr0304143	pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR18166	FBgn0029526	FBtr0070095	pseudogene	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
CR18166	FBgn0029526	FBtr0301337	pseudogene	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
CR18166	FBgn0029526	FBtr0339441	pseudogene	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
CR18275	FBgn0029523	FBtr0070097	pseudogene	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
CR32511	FBgn0052511	FBtr0307579	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR32582	FBgn0052582	FBtr0347267	lincRNA	0	0	0	27	0	0	0	0	0	0	0	7	0	0	1	0	2	0	0	0	0	0	0	0	0	17
CR32582	FBgn0052582	FBtr0347268	lincRNA	0	0	0	27	0	0	0	0	0	0	0	7	0	0	1	0	2	0	0	0	0	0	0	0	0	17
CR32582	FBgn0052582	FBtr0347269	lincRNA	0	1	0	26	0	0	0	0	0	0	0	7	0	0	9	0	2	0	0	0	1	0	0	0	0	9
CR32636	FBgn0052636	FBtr0347127	lincRNA	0	1	0	67	0	0	0	0	0	0	0	39	0	0	0	0	21	0	0	0	1	0	0	0	0	8
CR32652	FBgn0052652	FBtr0347270	lincRNA	0	0	0	34	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	28
CR32657	FBgn0052657	FBtr0073625	lincRNA	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR32658	FBgn0040859	FBtr0073626	lincRNA	0	0	0	13	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR32658	FBgn0040859	FBtr0073627	lincRNA	0	0	0	13	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR32658	FBgn0040859	FBtr0073628	lincRNA	0	0	0	13	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR32660	FBgn0052660	FBtr0331750	lincRNA	0	0	0	64	0	0	0	0	0	0	0	38	0	0	0	0	4	0	0	0	0	0	0	0	0	22
CR32660	FBgn0052660	FBtr0343098	lincRNA	0	0	0	64	0	0	0	0	0	0	0	38	0	0	0	0	4	0	0	0	0	0	0	0	0	22
CR32661	FBgn0030356	FBtr0073593	lincRNA	0	0	0	62	0	0	0	0	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	0	0	42
CR32690	FBgn0052690	FBtr0303456	lincRNA	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CR32730	FBgn0047092	FBtr0071016	lincRNA	0	0	0	11	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	4
CR32733	FBgn0052733	FBtr0071001	pseudogene	0	0	0	16	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR32745	FBgn0052745	FBtr0070932	pseudogene	0	0	0	16	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR32773	FBgn0052773	FBtr0344479	lincRNA	0	0	0	73	0	0	0	0	0	0	0	29	0	0	29	0	5	0	0	0	0	0	0	0	0	10
CR32773	FBgn0052773	FBtr0344480	lincRNA	0	0	0	680	0	0	0	0	0	0	0	29	0	0	594	0	25	0	0	0	0	0	0	0	0	32
CR32821	FBgn0052821	FBtr0307588	pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR33218	FBgn0053218	FBtr0308931	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR33218	FBgn0053218	FBtr0308932	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR33221	FBgn0053221	FBtr0305348	pseudogene	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR33222	FBgn0053222	FBtr0300634	pseudogene	0	0	0	25	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	18
CR33222	FBgn0053222	FBtr0300652	pseudogene	0	0	0	39	0	0	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	26
CR33498	FBgn0053498	FBtr0344318	pseudogene	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR33963	FBgn0053963	FBtr0100004	lincRNA	0	0	0	13	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	4
CR34052	FBgn0054052	FBtr0308938	lincRNA	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR34052	FBgn0054052	FBtr0308939	lincRNA	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR34311	FBgn0085340	FBtr0112509	pseudogene	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR34335	FBgn0085364	FBtr0307366	lincRNA	0	0	0	31	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	15
CR40469	FBgn0058469	FBtr0307364	lincRNA	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR42491	FBgn0259993	FBtr0300446	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR42499	FBgn0260225	FBtr0300629	pseudogene	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CR42657	FBgn0261522	FBtr0344595	lincRNA	0	0	0	20	0	0	0	0	0	0	0	16	0	0	1	0	2	0	0	0	0	0	0	0	0	1
CR42767	FBgn0261835	FBtr0303397	lincRNA	0	0	0	54	0	0	0	0	0	0	0	28	0	0	1	0	9	0	0	0	0	0	0	0	0	16
CR42794	FBgn0261927	FBtr0344580	lincRNA	0	0	0	77	0	0	0	0	0	0	0	30	0	0	0	0	10	0	0	0	0	0	0	0	0	37
CR42861	FBgn0262108	FBtr0304030	lincRNA	0	0	0	27	0	0	0	0	0	0	0	23	0	0	0	0	3	0	0	0	0	0	0	0	0	1
CR42861	FBgn0262108	FBtr0304031	lincRNA	0	0	0	27	0	0	0	0	0	0	0	23	0	0	0	0	3	0	0	0	0	0	0	0	0	1
CR42861	FBgn0262108	FBtr0343987	lincRNA	0	0	0	27	0	0	0	0	0	0	0	23	0	0	0	0	3	0	0	0	0	0	0	0	0	1
CR43132	FBgn0262606	FBtr0347271	lincRNA	0	0	0	21	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	10
CR43152	FBgn0262682	FBtr0309992	lincRNA	0	0	0	43	0	0	0	0	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	0	0	7
CR43157	FBgn0262687	FBtr0305608	lincRNA	0	2	0	61	0	0	0	0	0	0	0	24	0	0	7	0	1	0	0	0	2	0	0	0	0	31
CR43157	FBgn0262687	FBtr0343099	lincRNA	0	2	0	61	0	0	0	0	0	0	0	24	0	0	7	0	3	0	0	0	2	0	0	0	0	29
CR43193	FBgn0262822	FBtr0347238	lincRNA	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR43199	FBgn0262828	FBtr0346195	lincRNA	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	6
CR43199	FBgn0262828	FBtr0346196	lincRNA	0	0	0	12	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	6
CR43211	FBgn0262847	FBtr0306149	pseudogene	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR43212	FBgn0262848	FBtr0306148	pseudogene	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CR43213	FBgn0262849	FBtr0306147	pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR43214	FBgn0262850	FBtr0306146	pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR43216	FBgn0262852	FBtr0306144	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR43217	FBgn0262853	FBtr0306143	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR43260	FBgn0262905	FBtr0342869	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR43264	FBgn0262945	FBtr0306548	lincRNA	0	0	0	36	0	0	0	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	0	0	0	14
CR43278	FBgn0262967	FBtr0347239	lincRNA	0	0	0	19	0	0	0	0	0	0	0	9	0	0	5	0	1	0	0	0	0	0	0	0	0	4
CR43278	FBgn0262967	FBtr0347240	lincRNA	1	0	0	18	0	0	0	0	0	0	0	9	0	0	5	0	1	0	1	0	0	0	0	0	0	4
CR43279	FBgn0262968	FBtr0306719	lincRNA	0	0	0	11	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CR43279	FBgn0262968	FBtr0343183	lincRNA	0	0	0	11	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CR43287	FBgn0262979	FBtr0344596	lincRNA	0	0	0	37	0	0	0	0	0	0	0	27	0	0	4	0	1	0	0	0	0	0	0	0	0	5
CR43289	FBgn0262981	FBtr0344563	lincRNA	0	0	0	34	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	23
CR43297	FBgn0262989	FBtr0306827	lincRNA	0	0	0	43	0	0	0	0	0	0	0	17	0	0	4	0	4	0	0	0	0	0	0	0	0	18
CR43298	FBgn0262990	FBtr0306828	lincRNA	0	0	0	51	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	33
CR43299	FBgn0262991	FBtr0306829	lincRNA	0	0	0	69	0	0	0	0	0	0	0	34	0	0	5	0	3	0	0	0	0	0	0	0	0	27
CR43299	FBgn0262991	FBtr0306830	lincRNA	0	0	0	69	0	0	0	0	0	0	0	34	0	0	0	0	4	0	0	0	0	0	0	0	0	31
CR43299	FBgn0262991	FBtr0306831	lincRNA	0	1	0	69	0	0	0	0	0	0	0	30	0	0	0	0	9	0	0	0	1	0	0	0	0	31
CR43377	FBgn0263207	FBtr0307587	pseudogene	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CR43378	FBgn0263208	FBtr0307586	pseudogene	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR43379	FBgn0263209	FBtr0307585	pseudogene	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CR43380	FBgn0263210	FBtr0307584	pseudogene	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CR43381	FBgn0263211	FBtr0307583	pseudogene	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR43382	FBgn0263212	FBtr0307582	pseudogene	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR43384	FBgn0263214	FBtr0307580	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR43385	FBgn0263215	FBtr0307589	pseudogene	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
CR43461	FBgn0263415	FBtr0309201	lincRNA	0	0	0	47	0	0	0	0	0	0	0	25	0	0	8	0	0	0	0	0	0	0	0	0	0	14
CR43491	FBgn0263502	FBtr0309522	lincRNA	0	0	0	63	0	0	0	0	0	0	0	30	0	0	0	0	7	0	0	0	0	0	0	0	0	26
CR43492	FBgn0263503	FBtr0309523	lincRNA	0	0	0	55	0	0	0	0	0	0	0	39	0	0	0	0	1	0	0	0	0	0	0	0	0	15
CR43493	FBgn0263504	FBtr0309524	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR43495	FBgn0263506	FBtr0309526	lincRNA	0	0	0	29	0	0	0	0	0	0	0	16	0	0	0	0	7	0	0	0	0	0	0	0	0	6
CR43496	FBgn0263507	FBtr0309527	lincRNA	0	0	0	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10
CR43496	FBgn0263507	FBtr0309528	lincRNA	0	0	0	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10
CR43498	FBgn0263509	FBtr0309530	lincRNA	0	0	0	23	0	0	0	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	4
CR43614	FBgn0263589	FBtr0309825	lincRNA	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR43615	FBgn0263590	FBtr0309826	lincRNA	0	0	0	37	0	0	0	0	0	0	0	21	0	0	0	0	9	0	0	0	0	0	0	0	0	7
CR43636	FBgn0263627	FBtr0309993	lincRNA	0	0	0	41	0	0	0	0	0	0	0	3	0	0	24	0	9	0	0	0	0	0	0	0	0	5
CR43686	FBgn0263769	FBtr0310488	lincRNA	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR43695	FBgn0263778	FBtr0347241	lincRNA	0	0	0	27	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CR43768	FBgn0264268	FBtr0331291	lincRNA	0	0	0	35	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	15
CR43832	FBgn0264380	FBtr0332275	lincRNA	0	0	0	73	0	0	0	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	54
CR43833	FBgn0264381	FBtr0332276	lincRNA	0	0	0	21	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CR43834	FBgn0264382	FBtr0332277	lincRNA	0	0	0	87	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	67
CR43835	FBgn0264383	FBtr0332278	lincRNA	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CR43836	FBgn0264384	FBtr0332279	lincRNA	0	0	0	375	0	0	0	0	0	0	0	13	0	0	341	0	5	0	0	0	0	0	0	0	0	16
CR43836	FBgn0264384	FBtr0332280	lincRNA	0	0	0	375	0	0	0	0	0	0	0	13	0	0	341	0	5	0	0	0	0	0	0	0	0	16
CR43836	FBgn0264384	FBtr0332281	lincRNA	0	0	0	362	0	0	0	0	0	0	0	25	0	0	321	0	0	0	0	0	0	0	0	0	0	16
CR43837	FBgn0264385	FBtr0332282	lincRNA	0	0	0	14	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	4
CR43837	FBgn0264385	FBtr0332283	lincRNA	0	0	0	14	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	4
CR43842	FBgn0264394	FBtr0332402	lincRNA	0	0	0	40	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CR43862	FBgn0264444	FBtr0332567	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR43863	FBgn0264445	FBtr0332568	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR43899	FBgn0264500	FBtr0332903	lincRNA	0	0	0	17	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CR43908	FBgn0264509	FBtr0333014	lincRNA	0	0	0	20	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	9
CR43959	FBgn0264674	FBtr0333763	lincRNA	0	0	0	96	0	0	0	0	0	0	0	56	0	0	9	0	11	0	0	0	0	0	0	0	0	20
CR43960	FBgn0264675	FBtr0333769	lincRNA	0	0	0	126	0	0	0	0	0	0	0	20	0	0	104	0	0	0	0	0	0	0	0	0	0	2
CR43960	FBgn0264675	FBtr0333770	lincRNA	0	0	0	126	0	0	0	0	0	0	0	20	0	0	104	0	0	0	0	0	0	0	0	0	0	2
CR43961	FBgn0264676	FBtr0344562	lincRNA	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	7
CR43962	FBgn0264677	FBtr0333773	lincRNA	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CR43962	FBgn0264677	FBtr0345927	lincRNA	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CR43963	FBgn0264678	FBtr0333774	lincRNA	0	0	0	113	0	0	0	0	0	0	0	9	0	0	69	0	0	0	0	0	0	0	0	0	0	35
CR43963	FBgn0264678	FBtr0333775	lincRNA	0	0	0	20	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CR43981	FBgn0264713	FBtr0334045	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR44016	FBgn0264786	FBtr0334321	lincRNA	0	0	0	29	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	13
CR44026	FBgn0264818	FBtr0334466	lincRNA	0	0	0	32	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	22
CR44053	FBgn0264862	FBtr0334775	lincRNA	0	0	0	63	0	0	0	0	0	0	0	24	0	0	0	0	15	0	0	0	0	0	0	0	0	24
CR44054	FBgn0264863	FBtr0334776	lincRNA	0	0	0	17	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	11
CR44084	FBgn0264893	FBtr0334882	lincRNA	0	0	0	35	0	0	0	0	0	0	0	9	0	0	7	0	2	0	0	0	0	0	0	0	0	17
CR44108	FBgn0264939	FBtr0335050	lincRNA	0	0	0	68	0	0	0	0	0	0	0	38	0	0	3	0	3	0	0	0	0	0	0	0	0	24
CR44109	FBgn0264940	FBtr0335051	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR44110	FBgn0264941	FBtr0335121	lincRNA	0	0	0	9	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	6
CR44111	FBgn0264942	FBtr0335124	lincRNA	0	0	0	45	0	0	0	0	0	0	0	18	0	0	10	0	1	0	0	0	0	0	0	0	0	16
CR44117	FBgn0264948	FBtr0335189	lincRNA	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CR44118	FBgn0264949	FBtr0335188	lincRNA	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CR44124	FBgn0264955	FBtr0335255	lincRNA	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR44129	FBgn0264960	FBtr0335277	lincRNA	0	0	0	35	0	0	0	0	0	0	0	23	0	0	0	0	1	0	0	0	0	0	0	0	0	11
CR44266	FBgn0265252	FBtr0339228	lincRNA	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3
CR44353	FBgn0265453	FBtr0339811	lincRNA	0	0	0	15	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CR44354	FBgn0265454	FBtr0339810	lincRNA	0	0	0	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CR44357	FBgn0265457	FBtr0339821	lincRNA	0	0	0	910	0	0	0	0	0	0	0	4	0	0	897	0	7	0	0	0	0	0	0	0	0	2
CR44357	FBgn0265457	FBtr0339822	lincRNA	0	0	0	910	0	0	0	0	0	0	0	10	0	0	897	0	1	0	0	0	0	0	0	0	0	2
CR44357	FBgn0265457	FBtr0339823	lincRNA	0	0	0	910	0	0	0	0	0	0	0	4	0	0	897	0	7	0	0	0	0	0	0	0	0	2
CR44358	FBgn0265458	FBtr0339831	lincRNA	0	0	0	23	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CR44374	FBgn0265524	FBtr0340058	lincRNA	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR44383	FBgn0265533	FBtr0340112	pseudogene	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR44383	FBgn0265533	FBtr0340113	pseudogene	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR44384	FBgn0265534	FBtr0340117	lincRNA	0	0	0	15	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	4
CR44384	FBgn0265534	FBtr0340118	lincRNA	0	0	0	15	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	4
CR44423	FBgn0265596	FBtr0340345	lincRNA	0	0	0	42	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	21
CR44427	FBgn0265609	FBtr0340432	lincRNA	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
