# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CR45496	FBgn0267052	FBtr0346023	pseudogene	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CR45497	FBgn0267053	FBtr0346024	pseudogene	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR45498	FBgn0267054	FBtr0346025	pseudogene	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR45499	FBgn0267055	FBtr0346036	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CR45500	FBgn0267056	FBtr0346039	lincRNA	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR45501	FBgn0267057	FBtr0346043	lincRNA	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR45502	FBgn0267058	FBtr0346044	lincRNA	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR45509	FBgn0267065	FBtr0346053	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR45510	FBgn0267066	FBtr0346052	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR45511	FBgn0267067	FBtr0346051	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR45512	FBgn0267068	FBtr0346067	lincRNA	0	0	0	16	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CR45513	FBgn0267069	FBtr0346066	lincRNA	0	0	0	18	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	6
CR45514	FBgn0267070	FBtr0346065	lincRNA	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CR45515	FBgn0267071	FBtr0346021	lincRNA	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR45516	FBgn0267072	FBtr0346038	lincRNA	0	0	0	24	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	16
CR45517	FBgn0267073	FBtr0346054	lincRNA	0	0	0	30	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CR45518	FBgn0267074	FBtr0346056	lincRNA	0	0	0	20	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	3
CR45519	FBgn0267075	FBtr0346055	lincRNA	0	0	0	27	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	8
CR45520	FBgn0267076	FBtr0346057	lincRNA	0	0	0	51	0	0	0	0	0	0	0	16	0	0	0	0	7	0	0	0	0	0	0	0	0	28
CR45523	FBgn0267079	FBtr0346070	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR45524	FBgn0267080	FBtr0346072	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR45525	FBgn0267081	FBtr0346064	lincRNA	0	0	0	121	0	0	0	0	0	0	0	60	0	0	0	0	8	0	0	0	0	0	0	0	0	53
CR45526	FBgn0267082	FBtr0346071	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR45527	FBgn0267083	FBtr0346073	lincRNA	0	0	0	32	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CR45529	FBgn0267085	FBtr0346081	lincRNA	0	0	0	70	0	0	0	0	0	0	0	30	0	0	0	0	2	0	0	0	0	0	0	0	0	38
CR45530	FBgn0267086	FBtr0346084	lincRNA	0	0	0	19	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CR45531	FBgn0267087	FBtr0346094	lincRNA	0	0	0	12	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	3
CR45532	FBgn0267088	FBtr0346102	lincRNA	0	0	0	28	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CR45533	FBgn0267089	FBtr0346104	lincRNA	0	0	0	12	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	3
CR45534	FBgn0267090	FBtr0346105	lincRNA	0	0	0	14	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
CR45535	FBgn0267091	FBtr0346106	lincRNA	0	0	0	40	0	0	0	0	0	0	0	24	0	0	0	0	7	0	0	0	0	0	0	0	0	9
CR45536	FBgn0267096	FBtr0346172	lincRNA	0	0	0	15	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	10
CR45537	FBgn0267097	FBtr0346173	lincRNA	0	0	0	63	0	0	0	0	0	0	0	30	0	0	0	0	10	0	0	0	0	0	0	0	0	23
CR45538	FBgn0267098	FBtr0346174	lincRNA	0	0	0	42	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	35
CR45539	FBgn0267099	FBtr0346176	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CR45540	FBgn0267100	FBtr0346180	lincRNA	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR45541	FBgn0267101	FBtr0346177	lincRNA	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR45542	FBgn0267102	FBtr0346179	lincRNA	0	0	0	14	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CR45543	FBgn0267103	FBtr0346178	lincRNA	0	0	0	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CR45601	FBgn0267161	FBtr0346262	lincRNA	0	0	0	34	0	0	0	0	0	0	0	22	0	0	0	0	4	0	0	0	0	0	0	0	0	8
CR45602	FBgn0267162	FBtr0346266	lincRNA	0	0	0	15	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR45604	FBgn0267164	FBtr0346283	lincRNA	0	0	0	19	0	0	0	0	0	0	0	13	0	0	0	0	5	0	0	0	0	0	0	0	0	1
CR45607	FBgn0267167	FBtr0346288	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR45608	FBgn0267168	FBtr0346290	lincRNA	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR45609	FBgn0267169	FBtr0346289	lincRNA	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR45610	FBgn0267170	FBtr0346291	lincRNA	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR45611	FBgn0267171	FBtr0346292	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR45612	FBgn0267172	FBtr0346293	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR45613	FBgn0267173	FBtr0346295	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR45614	FBgn0267174	FBtr0346296	lincRNA	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CR45615	FBgn0267175	FBtr0346300	lincRNA	0	0	0	25	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CR45615	FBgn0267175	FBtr0346301	lincRNA	0	0	0	25	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CR45616	FBgn0267176	FBtr0346302	lincRNA	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR45617	FBgn0267177	FBtr0346303	lincRNA	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR45618	FBgn0267178	FBtr0346305	lincRNA	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CR45619	FBgn0267179	FBtr0346306	lincRNA	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CR45620	FBgn0267180	FBtr0346307	lincRNA	0	0	0	27	0	0	0	0	0	0	0	3	0	0	0	0	13	0	0	0	0	0	0	0	0	11
CR45621	FBgn0267181	FBtr0346309	lincRNA	0	0	0	53	0	0	0	0	0	0	0	35	0	0	1	0	1	0	0	0	0	0	0	0	0	16
CR45621	FBgn0267181	FBtr0346310	lincRNA	0	0	0	55	0	0	0	0	0	0	0	27	0	0	1	0	11	0	0	0	0	0	0	0	0	16
CR45621	FBgn0267181	FBtr0346311	lincRNA	0	0	0	52	0	0	0	0	0	0	0	35	0	0	1	0	0	0	0	0	0	0	0	0	0	16
CR45622	FBgn0267182	FBtr0346312	lincRNA	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CR45623	FBgn0267183	FBtr0346313	lincRNA	0	0	0	50	0	0	0	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	0	0	0	28
CR45624	FBgn0267184	FBtr0346314	lincRNA	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR45625	FBgn0267185	FBtr0346317	lincRNA	0	0	0	25	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	10
CR45626	FBgn0267186	FBtr0346318	lincRNA	0	0	0	43	0	0	0	0	0	0	0	39	0	0	0	0	1	0	0	0	0	0	0	0	0	3
CR45627	FBgn0267187	FBtr0346319	lincRNA	0	0	0	20	0	0	0	0	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	8
CR45628	FBgn0267188	FBtr0346320	lincRNA	0	0	0	12	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CR45629	FBgn0267189	FBtr0346332	lincRNA	0	0	0	23	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	15
CR45629	FBgn0267189	FBtr0346333	lincRNA	0	0	0	24	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	15
CR45629	FBgn0267189	FBtr0346334	lincRNA	0	0	0	19	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	14
CR45665	FBgn0267225	FBtr0346397	lincRNA	0	0	0	22	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	19
CR45666	FBgn0267226	FBtr0346398	lincRNA	0	0	0	15	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CR45666	FBgn0267226	FBtr0346399	lincRNA	0	0	0	16	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CR45667	FBgn0267227	FBtr0346400	lincRNA	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CR45668	FBgn0267228	FBtr0346401	lincRNA	0	0	0	30	0	0	0	0	0	0	0	1	0	0	24	0	2	0	0	0	0	0	0	0	0	3
CR45708	FBgn0267272	FBtr0346489	lincRNA	0	0	0	46	0	0	0	0	0	0	0	18	0	0	0	0	3	0	0	0	0	0	0	0	0	25
CR45709	FBgn0267273	FBtr0346488	lincRNA	0	0	0	42	0	0	0	0	0	0	0	22	0	0	0	0	7	0	0	0	0	0	0	0	0	13
CR45710	FBgn0267274	FBtr0346490	lincRNA	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1
CR45711	FBgn0267275	FBtr0346491	lincRNA	0	0	0	54	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	42
CR45714	FBgn0267278	FBtr0346494	lincRNA	0	0	0	20	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	14
CR4575	FBgn0029920	FBtr0307391	pseudogene	0	0	0	15	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	6
CR45792	FBgn0267442	FBtr0346780	lincRNA	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CR45797	FBgn0267447	FBtr0346791	lincRNA	0	0	0	29	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	18
CR45995	FBgn0267657	FBtr0347114	lincRNA	0	0	0	51	0	0	0	0	0	0	0	19	0	0	0	0	7	0	0	0	0	0	0	0	0	25
CR46072	FBgn0267741	FBtr0347301	pseudogene	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1
CR6900	FBgn0030958	FBtr0334467	pseudogene	0	0	0	11	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	5
Ca-alpha1T	FBgn0264386	FBtr0089393	protein_coding	0	5	2	239	2	0	0	0	0	0	0	18	0	0	156	2	0	0	0	0	1	0	0	0	4	64
Ca-alpha1T	FBgn0264386	FBtr0112953	protein_coding	0	5	2	239	2	0	0	0	0	0	0	18	0	0	156	2	0	0	0	0	1	0	0	0	4	64
Ca-alpha1T	FBgn0264386	FBtr0304609	protein_coding	0	5	2	239	2	0	0	0	0	0	0	18	0	0	156	2	0	0	0	0	1	0	0	0	4	64
Ca-alpha1T	FBgn0264386	FBtr0304610	protein_coding	0	5	2	239	2	0	0	0	0	0	0	18	0	0	156	2	0	0	0	0	1	0	0	0	4	64
Ca-alpha1T	FBgn0264386	FBtr0334984	protein_coding	0	5	2	252	10	0	0	0	0	0	0	23	0	0	156	2	0	0	0	0	1	0	0	0	4	64
Caf1-180	FBgn0030054	FBtr0071228	protein_coding	0	4	5	21	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	20
CalpC	FBgn0260450	FBtr0074226	protein_coding	0	7	0	28	3	0	0	0	0	0	0	21	0	0	1	0	0	0	0	0	1	0	0	0	6	4
CanA-14F	FBgn0030758	FBtr0074292	protein_coding	0	3	0	150	8	0	0	0	0	0	0	4	0	0	113	0	0	0	0	0	0	0	0	0	3	25
CanA-14F	FBgn0030758	FBtr0074293	protein_coding	0	3	0	146	11	0	0	0	0	0	0	4	0	0	113	0	0	0	0	0	0	0	0	0	3	18
CanA-14F	FBgn0030758	FBtr0305198	protein_coding	0	3	0	148	12	0	1	0	0	0	0	5	0	0	112	0	0	0	0	0	0	0	0	0	3	18
CanA-14F	FBgn0030758	FBtr0332870	protein_coding	1	3	0	69	9	0	1	0	0	0	0	3	0	0	25	0	0	0	0	1	0	0	0	0	3	32
CanB	FBgn0010014	FBtr0070764	protein_coding	0	1	0	82	1	0	0	0	0	0	0	45	0	0	1	0	0	0	0	0	0	0	0	0	1	35
CanB	FBgn0010014	FBtr0308348	protein_coding	0	1	0	84	1	0	0	0	0	0	0	45	0	0	2	0	0	0	0	0	0	0	0	0	1	36
Cbp80	FBgn0022942	FBtr0070683	protein_coding	0	3	0	65	0	0	0	0	0	0	0	25	0	0	31	0	0	0	0	0	0	0	0	0	3	9
Cbp80	FBgn0022942	FBtr0070684	protein_coding	0	3	0	65	0	0	0	0	0	0	0	25	0	0	31	0	0	0	0	0	0	0	0	0	3	9
Cbs	FBgn0031148	FBtr0077244	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cbs	FBgn0031148	FBtr0077245	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cbs	FBgn0031148	FBtr0340437	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cda4	FBgn0052499	FBtr0077362	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Cdc42	FBgn0010341	FBtr0074751	protein_coding	0	1	0	11	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	7
Cdc42	FBgn0010341	FBtr0309214	protein_coding	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Cdc42	FBgn0010341	FBtr0309215	protein_coding	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Cdk7	FBgn0263237	FBtr0070756	protein_coding	0	5	1	60	6	0	2	0	0	0	0	18	0	0	7	1	0	0	0	0	0	0	0	0	5	27
Cfp1	FBgn0030121	FBtr0071327	protein_coding	0	7	3	31	1	1	1	1	0	0	1	7	0	0	2	1	0	0	0	0	0	0	0	0	6	20
Cfp1	FBgn0030121	FBtr0302964	protein_coding	0	7	3	31	1	1	1	1	0	0	1	7	0	0	2	1	0	0	0	0	0	0	0	0	6	20
Chc	FBgn0000319	FBtr0074179	protein_coding	0	4	0	20	0	0	2	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	4	1
Chc	FBgn0000319	FBtr0074180	protein_coding	0	4	0	20	0	0	2	0	0	0	0	10	0	0	5	0	0	0	0	0	0	0	0	0	4	3
Chc	FBgn0000319	FBtr0074181	protein_coding	0	4	0	20	0	0	2	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	4	1
Chc	FBgn0000319	FBtr0074182	protein_coding	0	4	0	20	0	0	2	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	4	1
Chc	FBgn0000319	FBtr0112797	protein_coding	0	4	0	20	0	0	2	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	4	1
Chc	FBgn0000319	FBtr0112798	protein_coding	0	4	0	20	0	0	1	0	0	0	0	10	0	0	8	0	0	0	0	0	0	0	0	0	4	1
Chc	FBgn0000319	FBtr0339445	protein_coding	0	4	0	20	0	0	2	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	4	1
CheA7a	FBgn0029948	FBtr0071055	protein_coding	0	3	0	69	3	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	3	52
Chrac-16	FBgn0043001	FBtr0073642	protein_coding	0	0	0	13	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Chrac-16	FBgn0043001	FBtr0339625	protein_coding	0	0	0	13	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cht11	FBgn0029913	FBtr0071041	protein_coding	0	2	1	19	1	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	2	8
Cht6	FBgn0263132	FBtr0307369	protein_coding	0	32	21	120	7	0	0	0	0	0	0	8	0	0	91	21	0	0	0	0	0	0	0	0	32	14
Cht6	FBgn0263132	FBtr0307370	protein_coding	0	11	4	158	7	0	0	0	0	0	0	8	0	0	128	4	0	0	0	0	0	0	0	0	11	15
Cht6	FBgn0263132	FBtr0307371	protein_coding	0	11	4	158	7	0	0	0	0	0	0	8	0	0	128	4	0	0	0	0	0	0	0	0	11	15
Cht6	FBgn0263132	FBtr0307372	protein_coding	0	5	1	149	2	0	0	0	0	0	0	17	0	0	115	1	0	0	0	0	0	0	0	0	5	15
Cht6	FBgn0263132	FBtr0307373	protein_coding	0	5	1	149	2	0	0	0	0	0	0	17	0	0	115	1	0	0	0	0	0	0	0	0	5	15
Cht6	FBgn0263132	FBtr0307374	protein_coding	0	24	18	113	2	0	0	0	0	0	0	17	0	0	79	18	0	0	0	0	0	0	0	0	24	15
Cht6	FBgn0263132	FBtr0307375	protein_coding	0	30	21	122	7	0	0	0	0	0	0	8	0	0	93	21	0	0	0	0	0	0	0	0	30	14
CkIIbeta	FBgn0000259	FBtr0073558	protein_coding	0	2	0	83	5	0	0	0	0	0	0	23	0	0	17	0	0	0	0	0	1	0	0	0	1	39
CkIIbeta	FBgn0000259	FBtr0073560	protein_coding	0	2	0	79	0	0	0	0	0	0	0	24	0	0	16	0	0	0	0	0	1	0	0	0	1	40
CkIIbeta	FBgn0000259	FBtr0073561	protein_coding	0	2	0	79	0	0	0	0	0	0	0	24	0	0	16	0	0	0	0	0	1	0	0	0	1	40
CkIIbeta	FBgn0000259	FBtr0073562	protein_coding	0	2	0	83	2	0	0	0	0	0	0	2	0	0	41	0	0	0	0	0	1	0	0	0	1	39
CkIIbeta	FBgn0000259	FBtr0100540	protein_coding	0	2	0	79	0	0	0	0	0	0	0	24	0	0	16	0	0	0	0	0	1	0	0	0	1	40
CkIIbeta	FBgn0000259	FBtr0299569	protein_coding	0	2	0	79	0	0	0	0	0	0	0	24	0	0	16	0	0	0	0	0	1	0	0	0	1	40
CkIIbeta	FBgn0000259	FBtr0307896	protein_coding	0	2	0	83	0	0	0	0	0	0	0	28	0	0	16	0	0	0	0	0	1	0	0	0	1	40
CkIIbeta	FBgn0000259	FBtr0308084	protein_coding	0	2	0	83	3	0	0	0	0	0	0	16	0	0	25	0	0	0	0	0	1	0	0	0	1	40
CkIIbeta	FBgn0000259	FBtr0308085	protein_coding	0	2	0	79	0	0	0	0	0	0	0	24	0	0	17	0	0	0	0	0	1	0	0	0	1	39
CkIIbeta	FBgn0000259	FBtr0333204	protein_coding	0	2	0	83	0	0	0	0	0	0	0	28	0	0	16	0	0	0	0	0	1	0	0	0	1	40
CkIalpha	FBgn0015024	FBtr0073680	protein_coding	0	2	0	14	1	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	1	0	0	0	1	6
CkIalpha	FBgn0015024	FBtr0073682	protein_coding	0	2	0	14	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	1	0	0	0	1	6
CkIalpha	FBgn0015024	FBtr0300380	protein_coding	0	2	0	14	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	1	0	0	0	1	6
CkIalpha	FBgn0015024	FBtr0340408	protein_coding	0	2	0	15	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	1	0	0	0	1	7
CkIalpha	FBgn0015024	FBtr0345162	protein_coding	0	2	0	14	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	1	0	0	0	1	6
CkIalpha	FBgn0015024	FBtr0345163	protein_coding	0	2	0	14	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	1	0	0	0	1	6
Clic	FBgn0030529	FBtr0073835	protein_coding	0	0	0	19	1	0	0	0	0	0	0	4	0	0	11	0	0	0	0	0	0	0	0	0	0	3
Clic	FBgn0030529	FBtr0346089	protein_coding	0	0	0	17	0	0	0	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	0	0	3
Cngl	FBgn0263257	FBtr0308308	protein_coding	0	4	2	138	1	0	0	0	0	0	0	18	0	0	111	2	0	0	0	0	0	0	0	0	4	8
Cngl	FBgn0263257	FBtr0308309	protein_coding	0	4	2	138	1	0	0	0	0	0	0	18	0	0	111	2	0	0	0	0	0	0	0	0	4	8
Cngl	FBgn0263257	FBtr0308310	protein_coding	0	0	0	76	0	0	0	0	0	0	0	17	0	0	51	0	0	0	0	0	0	0	0	0	0	8
Cngl	FBgn0263257	FBtr0345071	protein_coding	0	4	2	138	1	0	0	0	0	0	0	18	0	0	111	2	0	0	0	0	0	0	0	0	4	8
Cngl	FBgn0263257	FBtr0345072	protein_coding	0	4	2	138	1	0	0	0	0	0	0	18	0	0	111	2	0	0	0	0	0	0	0	0	4	8
Cnx14D	FBgn0264077	FBtr0074299	protein_coding	0	0	0	43	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	21
CoRest	FBgn0261573	FBtr0302859	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CoRest	FBgn0261573	FBtr0302860	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CoRest	FBgn0261573	FBtr0302861	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CoRest	FBgn0261573	FBtr0302862	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CoRest	FBgn0261573	FBtr0302863	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CoRest	FBgn0261573	FBtr0302864	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CoRest	FBgn0261573	FBtr0307901	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CoRest	FBgn0261573	FBtr0307902	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CoRest	FBgn0261573	FBtr0307903	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CoRest	FBgn0261573	FBtr0336667	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CoVIb	FBgn0031066	FBtr0074815	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CoVIb	FBgn0031066	FBtr0074816	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CoVIb	FBgn0031066	FBtr0074817	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CoVIb	FBgn0031066	FBtr0308683	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Corp	FBgn0030028	FBtr0071179	protein_coding	0	0	0	14	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Corp	FBgn0030028	FBtr0307283	protein_coding	0	0	0	14	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Cp110	FBgn0031191	FBtr0077352	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
